Ano;Modalidade;Semestre;Centro;Curso;Turno;Ingressantes;Matriculados;Concluintes;Desligados;Trancados
2017;Presencial;1;CE;Pedagogia;Noturno;50;427;37;30;10
2017;Presencial;1;CE;Pedagogia;vespertino;0;207;22;14;2
2017;Presencial;1;CFCH;Arqueologia;Integral;29;118;2;2;5
2017;Presencial;1;CFCH;Ciência Política;Integral;48;191;6;19;14
2017;Presencial;1;CFCH;Ciências Sociais - Bacharelado;vespertino;58;229;15;22;9
2017;Presencial;1;CFCH;Ciências Sociais - Licenciatura;Noturno;0;199;6;27;15
2017;Presencial;1;CFCH;Filosofia - Bacharelado;vespertino;19;63;0;4;3
2017;Presencial;1;CFCH;Filosofia - Licenciatura;vespertino;40;147;5;16;9
2017;Presencial;1;CFCH;Geografia - Bacharelado;Noturno;0;17;4;3;9
2017;Presencial;1;CFCH;Geografia - Bacharelado;vespertino;60;221;7;13;16
2017;Presencial;1;CFCH;Geografia - Licenciatura;Matutino;60;248;12;10;6
2017;Presencial;1;CFCH;Geografia - Licenciatura;Noturno;58;248;8;19;9
2017;Presencial;1;CFCH;História - Bacharelado;vespertino;34;132;2;7;9
2017;Presencial;1;CFCH;História - Licenciatura;Noturno;1;228;9;25;14
2017;Presencial;1;CFCH;História - Licenciatura;vespertino;19;71;1;0;2
2017;Presencial;1;CFCH;Museologia;Noturno;30;102;0;8;12
2017;Presencial;1;CFCH;Psicologia;Integral;40;402;24;14;17
2017;Presencial;1;CIn;Ciência da Computação;Integral;51;487;41;34;23
2017;Presencial;1;CIn;Engenharia da Computação;Integral;50;532;26;20;22
2017;Presencial;1;CIn;Sistema de Informação;Integral;36;93;0;7;2
2017;Presencial;1;CIn;Sistema de Informação;vespertino;0;212;19;12;18
2017;Presencial;1;CTG;ABI-Engenharia;Integral;345;388;0;61;0
2017;Presencial;1;CTG;Engenharia Biomédica;Integral;19;101;7;2;3
2017;Presencial;1;CTG;Engenharia Cartográfica e de Agrimensura;Integral;27;134;0;13;10
2017;Presencial;1;CTG;Engenharia Cartográfica e de Agrimensura;Noturno;0;64;1;14;3
2017;Presencial;1;CTG;Engenharia Civil;Integral;1;710;55;31;23
2017;Presencial;1;CTG;Engenharia de Alimentos;Integral;0;46;0;1;1
2017;Presencial;1;CTG;Engenharia de Controle e Automação;Integral;0;141;1;9;8
2017;Presencial;1;CTG;Engenharia de Energia;Integral;0;97;2;4;4
2017;Presencial;1;CTG;Engenharia de Materiais;Integral;0;78;0;11;4
2017;Presencial;1;CTG;Engenharia de Minas;Integral;0;96;10;21;5
2017;Presencial;1;CTG;Engenharia de Produção;Integral;40;245;19;8;7
2017;Presencial;1;CTG;Engenharia Elétrica;Integral;0;361;15;20;19
2017;Presencial;1;CTG;Engenharia Eletrônica;Integral;0;268;6;23;15
2017;Presencial;1;CTG;Engenharia Mecânica;Integral;1;617;35;20;20
2017;Presencial;1;CTG;Engenharia Naval;Integral;0;104;7;5;7
2017;Presencial;1;CTG;Engenharia Química;Integral;0;492;31;19;13
2017;Presencial;1;CTG;Geologia;Integral;18;164;13;23;15
2017;Presencial;1;CTG;Oceanografia;Integral;25;81;2;18;7
2017;Presencial;1;CTG;Química Industrial;Noturno;40;210;14;12;14
2017;Presencial;2;CAA;Administração - CAA;Matutino;39;336;20;29;14
2017;Presencial;2;CAA;Administração - CAA;Noturno;40;320;24;38;14
2017;Presencial;2;CAA;Ciências Econômicas - CAA;Noturno;50;421;27;37;23
2017;Presencial;2;CAA;Comunicação Social - CAA;Integral;0;83;0;11;3
2017;Presencial;2;CAA;Design - CAA;Integral;40;314;26;17;11
2017;Presencial;2;CAA;Design - CAA;Noturno;40;357;45;29;34
2017;Presencial;2;CAA;Educação Intercultural;Integral;0;147;0;0;0
2017;Presencial;2;CAA;Engenharia Civil - CAA;Integral;40;427;21;27;16
2017;Presencial;2;CAA;Engenharia de Produção - CAA;Integral;40;359;19;30;12
2017;Presencial;2;CAA;Física - CAA;Noturno;40;265;5;27;20
2017;Presencial;2;CAA;Matemática - CAA;Noturno;40;349;29;17;19
2017;Presencial;2;CAA;Medicina - CAA;Integral;9;299;0;6;4
2017;Presencial;2;CAA;Pedagogia - CAA;Noturno;40;298;22;23;10
2017;Presencial;2;CAA;Química - CAA;Noturno;38;315;11;11;14
2017;Presencial;2;CAC;Arquitetura e Urbanismo;Integral;50;580;60;16;26
2017;Presencial;2;CAC;Artes Visuais - Licenciatura;Integral;0;125;6;5;12
2017;Presencial;2;CAC;Biblioteconomia;Matutino;0;1;1;1;0
2017;Presencial;2;CAC;Biblioteconomia;vespertino;0;204;34;11;4
2017;Presencial;2;CAC;Cinema e Audiovisual;vespertino;53;191;23;12;8
2017;Presencial;2;CAC;Dança;Noturno;0;122;12;10;9
2017;Presencial;2;CAC;Design;Integral;35;337;29;6;11
2017;Presencial;2;CAC;Expressão Gráfica;Integral;0;71;7;8;5
2017;Presencial;2;CAC;Gestão da Informação;Noturno;0;173;8;23;13
2017;Presencial;2;CAC;Jornalismo;vespertino;0;188;27;9;6
2017;Presencial;2;CAC;Letras - Bacharelado;vespertino;0;110;10;6;5
2017;Presencial;2;CAC;Letras - Espanhol;Matutino;29;117;4;6;13
2017;Presencial;2;CAC;Letras - Espanhol;Noturno;0;75;3;9;7
2017;Presencial;2;CAC;Letras - Francês;vespertino;0;32;1;8;6
2017;Presencial;2;CAC;Letras - Inglês;Matutino;32;111;3;6;16
2017;Presencial;2;CAC;Letras - Libras;Matutino;30;103;0;2;2
2017;Presencial;2;CAC;Letras - Português;Noturno;2;121;2;9;5
2017;Presencial;2;CAC;Letras - Português;vespertino;59;247;15;11;14
2017;Presencial;2;CAC;Música;Integral;0;88;3;2;3
2017;Presencial;2;CAC;Música;Matutino;0;25;7;4;3
2017;Presencial;2;CAC;Música;Noturno;21;100;9;1;8
2017;Presencial;2;CAC;Música;vespertino;0;19;0;1;3
2017;Presencial;2;CAC;Música - Canto;Matutino;0;1;0;0;1
2017;Presencial;2;CAC;Música - Instrumento;Matutino;0;60;5;4;3
2017;Presencial;2;CAC;Publicidade e Propaganda;Matutino;45;205;19;8;9
2017;Presencial;2;CAC;Rádio, TV e Internet;Matutino;30;128;7;8;7
2017;Presencial;2;CAC;Teatro;Integral;0;100;5;20;3
2017;Presencial;2;CAV;Ciências Biológicas - CAV;Noturno;45;406;26;25;10
2017;Presencial;2;CAV;Educação Física - Bacharelado - CAV;Matutino;35;261;20;14;10
2017;Presencial;2;CAV;Educação Física - Licenciatura - CAV;vespertino;44;343;32;18;8
2017;Presencial;2;CAV;Enfermagem - CAV;Integral;30;273;26;11;0
2017;Presencial;2;CAV;Enfermagem - CAV;vespertino;4;4;0;0;0
2017;Presencial;2;CAV;Nutrição - CAV;Matutino;30;244;30;6;1
2017;Presencial;2;CAV;Saúde Coletiva - CAV;Noturno;29;195;17;10;6
2017;Presencial;2;CB;Biomedicina;Integral;62;486;56;16;12
2017;Presencial;2;CB;Ciências Biológicas - Bacharelado;Integral;52;433;36;16;18
2017;Presencial;2;CB;Ciências Biológicas - Ciências Ambientais;Integral;40;128;0;9;5
2017;Presencial;2;CB;Ciências Biológicas - Ciências Ambientais;vespertino;0;168;23;6;17
2017;Presencial;2;CB;Ciências Biológicas - Licenciatura;Noturno;50;377;42;24;25
2017;Presencial;2;CCEN;Estatística;Integral;0;79;2;13;7
2017;Presencial;2;CCEN;Física - Bacharelado;Integral;0;100;14;10;9
2017;Presencial;2;CCEN;Física - Licenciatura;Noturno;0;95;3;10;6
2017;Presencial;2;CCEN;Matemática - Bacharelado;Integral;0;74;2;7;6
2017;Presencial;2;CCEN;Matemática - Licenciatura;Noturno;0;134;11;18;11
2017;Presencial;2;CCEN;Química - Bacharelado;Integral;0;80;7;6;7
2017;Presencial;2;CCEN;Química - Licenciatura;Noturno;0;100;5;12;5
2017;Presencial;2;CCJ;Direito;Matutino;50;492;52;1;15
2017;Presencial;2;CCJ;Direito;Noturno;101;781;89;11;26
2017;Presencial;2;CCM;Medicina;Integral;71;862;65;0;9
2017;Presencial;2;CCS;Educação Física - Bacharelado;Integral;70;404;16;14;17
2017;Presencial;2;CCS;Educação Física - Licenciatura;Integral;60;486;36;34;23
2017;Presencial;2;CCS;Enfermagem;Integral;46;358;38;11;14
2017;Presencial;2;CCS;Farmácia;Integral;46;429;21;12;13
2017;Presencial;2;CCS;Fisioterapia;Integral;38;304;29;14;6
2017;Presencial;2;CCS;Fonoaudiologia;Integral;0;106;25;5;5
2017;Presencial;2;CCS;Nutrição;Integral;32;225;23;6;9
2017;Presencial;2;CCS;Odontologia;Integral;50;472;47;20;10
2017;Presencial;2;CCS;Odontologia;Noturno;30;194;11;6;7
2017;Presencial;2;CCS;Terapia Ocupacional;Integral;18;161;16;3;4
2017;Presencial;2;CCSA;Administração;Matutino;50;405;26;21;23
2017;Presencial;2;CCSA;Administração;Noturno;52;375;20;33;33
2017;Presencial;2;CCSA;Ciências Atuariais;Integral;0;83;0;11;5
2017;Presencial;2;CCSA;Ciências Contábeis;Noturno;50;405;29;29;19
2017;Presencial;2;CCSA;Ciências Contábeis;vespertino;59;470;40;21;14
2017;Presencial;2;CCSA;Ciências Econômicas;Matutino;2;261;15;21;17
2017;Presencial;2;CCSA;Ciências Econômicas;Noturno;0;265;6;20;21
2017;Presencial;2;CCSA;Hotelaria;Integral;29;112;4;4;6
2017;Presencial;2;CCSA;Secretariado;Noturno;60;373;33;31;20
2017;Presencial;2;CCSA;Serviço Social;Matutino;3;200;40;7;11
2017;Presencial;2;CCSA;Serviço Social;vespertino;56;215;12;3;8
2017;Presencial;2;CCSA;Turismo;Noturno;34;151;9;7;12
2017;Presencial;2;CCSA;Turismo;vespertino;0;155;7;6;3
2017;Presencial;2;CE;Pedagogia;Matutino;51;429;30;18;13
2017;Presencial;2;CE;Pedagogia;Noturno;50;407;40;30;13
2017;Presencial;2;CE;Pedagogia;vespertino;52;230;10;1;8
2017;Presencial;2;CFCH;Arqueologia;Integral;0;108;11;11;2
2017;Presencial;2;CFCH;Ciência Política;Integral;1;157;7;19;24
2017;Presencial;2;CFCH;Ciências Sociais - Bacharelado;vespertino;2;192;15;16;17
2017;Presencial;2;CFCH;Ciências Sociais - Licenciatura;Noturno;60;230;15;16;22
2017;Presencial;2;CFCH;Filosofia - Bacharelado;vespertino;1;64;4;1;2
2017;Presencial;2;CFCH;Filosofia - Licenciatura;vespertino;0;129;9;13;9
2017;Presencial;2;CFCH;Geografia - Bacharelado;Noturno;0;13;3;1;8
2017;Presencial;2;CFCH;Geografia - Bacharelado;vespertino;0;195;16;22;13
2017;Presencial;2;CFCH;Geografia - Licenciatura;Matutino;0;206;33;23;13
2017;Presencial;2;CFCH;Geografia - Licenciatura;Noturno;1;226;28;14;10
2017;Presencial;2;CFCH;História - Bacharelado;vespertino;0;118;10;12;9
2017;Presencial;2;CFCH;História - Licenciatura;Noturno;55;252;17;18;18
2017;Presencial;2;CFCH;História - Licenciatura;vespertino;0;67;0;3;2
2017;Presencial;2;CFCH;Museologia;Noturno;0;93;12;14;7
2017;Presencial;2;CFCH;Psicologia;Integral;40;401;37;10;24
2017;Presencial;2;CIn;Ciência da Computação;Integral;50;466;32;19;34
2017;Presencial;2;CIn;Engenharia da Computação;Integral;50;519;21;29;30
2017;Presencial;2;CIn;Sistema de Informação;Integral;35;117;0;8;5
2017;Presencial;2;CIn;Sistema de Informação;vespertino;0;183;24;8;20
2017;Presencial;2;CTG;ABI-Engenharia;Integral;306;636;0;57;1
2017;Presencial;2;CTG;Engenharia Biomédica;Integral;0;84;4;9;4
2017;Presencial;2;CTG;Engenharia Cartográfica e de Agrimensura;Integral;0;118;14;17;9
2017;Presencial;2;CTG;Engenharia Cartográfica e de Agrimensura;Noturno;30;82;1;6;8
2017;Presencial;2;CTG;Engenharia Civil;Integral;5;643;73;11;29
2017;Presencial;2;CTG;Engenharia de Alimentos;Integral;0;40;1;3;4
2017;Presencial;2;CTG;Engenharia de Controle e Automação;Integral;1;139;0;5;5
2017;Presencial;2;CTG;Engenharia de Energia;Integral;0;93;7;3;3
2017;Presencial;2;CTG;Engenharia de Materiais;Integral;4;74;4;6;6
2017;Presencial;2;CTG;Engenharia de Minas;Integral;0;79;8;5;7
2017;Presencial;2;CTG;Engenharia de Produção;Integral;0;222;25;2;9
2017;Presencial;2;CTG;Engenharia Elétrica;Integral;0;334;21;11;20
2017;Presencial;2;CTG;Engenharia Eletrônica;Integral;4;249;9;13;20
2017;Presencial;2;CTG;Engenharia Mecânica;Integral;0;567;48;17;18
2017;Presencial;2;CTG;Engenharia Naval;Integral;0;92;2;3;9
2017;Presencial;2;CTG;Engenharia Química;Integral;0;446;37;16;12
2017;Presencial;2;CTG;Geologia;Integral;18;153;7;23;8
2017;Presencial;2;CTG;Oceanografia;Integral;0;68;3;6;12
2017;Presencial;2;CTG;Química Industrial;Noturno;0;185;19;12;13
2018;EAD;1;CAC;Letras - Língua Espanhola - EAD;EAD;0;170;3;49;3
2018;EAD;1;CAC;Letras - Língua Portuguesa - EAD;EAD;0;238;3;107;1
2018;EAD;1;CCEN;Matemática - EAD;EAD;0;107;4;28;3
2018;EAD;1;CCSA;Ciências Contábeis - EAD;EAD;0;220;2;77;2
2018;EAD;1;CFCH;Geografia - EAD;EAD;0;127;0;51;0
2018;EAD;2;CAC;Letras - Língua Espanhola - EAD;EAD;0;135;5;22;13
2018;EAD;2;CAC;Letras - Língua Portuguesa - EAD;EAD;0;176;11;54;6
2018;EAD;2;CCEN;Matemática - EAD;EAD;0;85;7;20;1
2018;EAD;2;CCSA;Ciências Contábeis - EAD;EAD;0;159;3;36;25
2018;EAD;2;CFCH;Geografia - EAD;EAD;0;111;6;12;4
2018;Presencial;1;CAA;Administração - CAA;Matutino;40;339;17;18;13
2018;Presencial;1;CAA;Administração - CAA;Noturno;38;308;10;27;12
2018;Presencial;1;CAA;Ciências Econômicas - CAA;Noturno;50;402;14;38;27
2018;Presencial;1;CAA;Comunicação Social - CAA;Integral;38;115;0;3;6
2018;Presencial;1;CAA;Design - CAA;Integral;40;323;14;8;10
2018;Presencial;1;CAA;Design - CAA;Noturno;40;323;11;31;33
2018;Presencial;1;CAA;Educação Intercultural;Integral;0;146;5;1;0
2018;Presencial;1;CAA;Engenharia Civil - CAA;Integral;40;408;24;27;25
2018;Presencial;1;CAA;Engenharia de Produção - CAA;Integral;39;338;6;42;13
2018;Presencial;1;CAA;Física - CAA;Noturno;37;269;2;33;16
2018;Presencial;1;CAA;Matemática - CAA;Noturno;40;340;15;22;17
2018;Presencial;1;CAA;Medicina - CAA;Integral;80;378;0;5;1
2018;Presencial;1;CAA;Pedagogia - CAA;Noturno;38;309;22;9;6
2018;Presencial;1;CAA;Química - CAA;Noturno;40;310;9;30;18
2018;Presencial;1;CAC;Arquitetura e Urbanismo;Integral;50;557;49;21;18
2018;Presencial;1;CAC;Artes Visuais - Licenciatura;Integral;35;146;5;12;8
2018;Presencial;1;CAC;Biblioteconomia;vespertino;56;220;13;4;6
2018;Presencial;1;CAC;Cinema e Audiovisual;vespertino;0;157;12;14;6
2018;Presencial;1;CAC;Dança;Noturno;30;129;0;10;11
2018;Presencial;1;CAC;Design;Integral;34;324;24;16;14
2018;Presencial;1;CAC;Expressão Gráfica;Integral;30;80;2;10;9
2018;Presencial;1;CAC;Gestão da Informação;Noturno;52;208;13;9;14
2018;Presencial;1;CAC;Jornalismo;vespertino;49;204;14;5;7
2018;Presencial;1;CAC;Letras - Bacharelado;vespertino;30;127;4;2;6
2018;Presencial;1;CAC;Letras - Espanhol;Matutino;0;98;9;19;9
2018;Presencial;1;CAC;Letras - Espanhol;Noturno;29;91;3;11;6
2018;Presencial;1;CAC;Letras - Francês;vespertino;15;46;0;5;2
2018;Presencial;1;CAC;Letras - Inglês;Matutino;0;105;5;11;8
2018;Presencial;1;CAC;Letras - Libras;Matutino;0;100;15;3;2
2018;Presencial;1;CAC;Letras - Português;Noturno;30;141;4;7;6
2018;Presencial;1;CAC;Letras - Português;vespertino;0;222;8;15;9
2018;Presencial;1;CAC;Música;Integral;17;100;2;3;3
2018;Presencial;1;CAC;Música;Matutino;0;17;8;2;3
2018;Presencial;1;CAC;Música;Noturno;0;90;8;6;3
2018;Presencial;1;CAC;Música;vespertino;0;19;0;0;3
2018;Presencial;1;CAC;Música - Canto;Matutino;0;1;0;0;1
2018;Presencial;1;CAC;Música - Instrumento;Matutino;4;57;6;3;2
2018;Presencial;1;CAC;Publicidade e Propaganda;Matutino;0;183;37;10;2
2018;Presencial;1;CAC;Rádio, TV e Internet;Matutino;0;114;9;11;3
2018;Presencial;1;CAC;Teatro;Integral;35;129;3;6;1
2018;Presencial;1;CAV;Ciências Biológicas - CAV;Noturno;44;411;12;17;6
2018;Presencial;1;CAV;Educação Física - Bacharelado - CAV;Matutino;33;261;27;18;5
2018;Presencial;1;CAV;Educação Física - Licenciatura - CAV;vespertino;45;347;13;11;7
2018;Presencial;1;CAV;Enfermagem - CAV;Integral;30;273;32;2;2
2018;Presencial;1;CAV;Enfermagem - CAV;vespertino;0;4;0;0;0
2018;Presencial;1;CAV;Nutrição - CAV;Matutino;29;229;24;9;6
2018;Presencial;1;CAV;Saúde Coletiva - CAV;Noturno;27;190;17;18;3
2018;Presencial;1;CB;Biomedicina;Integral;60;457;37;26;19
2018;Presencial;1;CB;Ciências Biológicas - Bacharelado;Integral;46;421;29;25;15
2018;Presencial;1;CB;Ciências Biológicas - Ciências Ambientais;Integral;40;155;0;12;6
2018;Presencial;1;CB;Ciências Biológicas - Ciências Ambientais;vespertino;0;138;8;12;13
2018;Presencial;1;CB;Ciências Biológicas - Licenciatura;Noturno;50;354;28;29;28
2018;Presencial;1;CCEN;Estatística;Integral;30;99;2;11;5
2018;Presencial;1;CCEN;Física - Bacharelado;Integral;27;104;4;9;7
2018;Presencial;1;CCEN;Física - Licenciatura;Noturno;21;107;11;9;3
2018;Presencial;1;CCEN;Matemática - Bacharelado;Integral;27;78;2;21;6
2018;Presencial;1;CCEN;Matemática - Licenciatura;Noturno;39;145;4;13;12
2018;Presencial;1;CCEN;Química - Bacharelado;Integral;19;85;3;8;6
2018;Presencial;1;CCEN;Química - Licenciatura;Noturno;30;117;10;8;6
2018;Presencial;1;CCJ;Direito;Matutino;48;478;46;9;17
2018;Presencial;1;CCJ;Direito;Noturno;55;733;75;21;21
2018;Presencial;1;CCM;Medicina;Integral;69;863;86;4;8
2018;Presencial;1;CCS;Educação Física - Bacharelado;Integral;55;425;10;18;17
2018;Presencial;1;CCS;Educação Física - Licenciatura;Integral;60;468;37;43;22
2018;Presencial;1;CCS;Enfermagem;Integral;40;352;35;13;10
2018;Presencial;1;CCS;Farmácia;Integral;44;445;36;11;13
2018;Presencial;1;CCS;Fisioterapia;Integral;33;303;28;5;6
2018;Presencial;1;CCS;Fonoaudiologia;Integral;30;105;1;4;7
2018;Presencial;1;CCS;Nutrição;Integral;28;223;20;9;7
2018;Presencial;1;CCS;Odontologia;Integral;48;465;30;8;9
2018;Presencial;1;CCS;Odontologia;Noturno;19;198;18;7;4
2018;Presencial;1;CCS;Terapia Ocupacional;Integral;18;158;24;5;4
2018;Presencial;1;CCSA;Administração;Matutino;49;405;24;23;23
2018;Presencial;1;CCSA;Administração;Noturno;50;372;19;41;26
2018;Presencial;1;CCSA;Ciências Atuariais;Integral;29;105;6;6;5
2018;Presencial;1;CCSA;Ciências Contábeis;Noturno;48;370;22;41;33
2018;Presencial;1;CCSA;Ciências Contábeis;vespertino;61;451;35;34;21
2018;Presencial;1;CCSA;Ciências Econômicas;Matutino;60;274;7;27;22
2018;Presencial;1;CCSA;Ciências Econômicas;Noturno;58;280;8;25;31
2018;Presencial;1;CCSA;Hotelaria;Integral;0;98;9;8;8
2018;Presencial;1;CCSA;Secretariado;Noturno;58;367;61;34;17
2018;Presencial;1;CCSA;Serviço Social;Matutino;59;217;7;8;7
2018;Presencial;1;CCSA;Serviço Social;vespertino;0;199;40;10;4
2018;Presencial;1;CCSA;Turismo;Noturno;0;129;4;13;11
2018;Presencial;1;CCSA;Turismo;vespertino;33;166;14;9;9
2018;Presencial;1;CE;Pedagogia;Matutino;49;427;33;20;14
2018;Presencial;1;CE;Pedagogia;Noturno;49;397;33;23;10
2018;Presencial;1;CE;Pedagogia;vespertino;0;208;36;16;4
2018;Presencial;1;CFCH;Arqueologia;Integral;30;119;4;5;7
2018;Presencial;1;CFCH;Ciência Política;Integral;51;207;21;9;8
2018;Presencial;1;CFCH;Ciências Sociais - Bacharelado;vespertino;59;207;10;30;18
2018;Presencial;1;CFCH;Ciências Sociais - Licenciatura;Noturno;0;190;8;31;16
2018;Presencial;1;CFCH;Filosofia - Bacharelado;vespertino;21;75;3;2;6
2018;Presencial;1;CFCH;Filosofia - Licenciatura;vespertino;40;144;2;17;9
2018;Presencial;1;CFCH;Geografia - Bacharelado;Noturno;0;13;3;1;5
2018;Presencial;1;CFCH;Geografia - Bacharelado;vespertino;58;218;4;19;14
2018;Presencial;1;CFCH;Geografia - Licenciatura;Matutino;60;223;8;10;13
2018;Presencial;1;CFCH;Geografia - Licenciatura;Noturno;58;247;15;9;11
2018;Presencial;1;CFCH;História - Bacharelado;vespertino;34;129;7;9;13
2018;Presencial;1;CFCH;História - Licenciatura;Noturno;0;221;17;26;12
2018;Presencial;1;CFCH;História - Licenciatura;vespertino;20;82;3;2;5
2018;Presencial;1;CFCH;Museologia;Noturno;30;98;4;11;10
2018;Presencial;1;CFCH;Psicologia;Integral;36;391;25;19;16
2018;Presencial;1;CIn;Ciência da Computação;Integral;46;461;24;28;26
2018;Presencial;1;CIn;Engenharia da Computação;Integral;48;525;23;30;21
2018;Presencial;1;CIn;Sistema de Informação;Integral;34;143;0;9;4
2018;Presencial;1;CIn;Sistema de Informação;vespertino;0;145;14;13;21
2018;Presencial;1;CTG;ABI-Engenharia;Integral;337;380;0;35;0
2018;Presencial;1;CTG;Engenharia Biomédica;Integral;28;105;3;3;4
2018;Presencial;1;CTG;Engenharia Cartográfica e de Agrimensura;Integral;30;124;4;8;8
2018;Presencial;1;CTG;Engenharia Cartográfica e de Agrimensura;Noturno;0;56;1;23;9
2018;Presencial;1;CTG;Engenharia Civil;Integral;0;670;67;29;18
2018;Presencial;1;CTG;Engenharia de Alimentos;Integral;0;75;0;7;4
2018;Presencial;1;CTG;Engenharia de Controle e Automação;Integral;0;151;1;16;16
2018;Presencial;1;CTG;Engenharia de Energia;Integral;0;97;6;5;6
2018;Presencial;1;CTG;Engenharia de Materiais;Integral;0;66;2;11;5
2018;Presencial;1;CTG;Engenharia de Minas;Integral;0;70;6;16;2
2018;Presencial;1;CTG;Engenharia de Produção;Integral;38;227;26;5;9
2018;Presencial;1;CTG;Engenharia Elétrica;Integral;0;346;12;31;17
2018;Presencial;1;CTG;Engenharia Eletrônica;Integral;0;269;11;30;24
2018;Presencial;1;CTG;Engenharia Mecânica;Integral;0;596;41;19;22
2018;Presencial;1;CTG;Engenharia Naval;Integral;0;104;5;11;4
2018;Presencial;1;CTG;Engenharia Química;Integral;0;458;35;28;16
2018;Presencial;1;CTG;Geologia;Integral;20;148;10;15;8
2018;Presencial;1;CTG;Oceanografia;Integral;25;84;2;10;5
2018;Presencial;1;CTG;Química Industrial;Noturno;37;197;9;10;11
2018;Presencial;2;CAA;Administração - CAA;Matutino;40;351;30;17;7
2018;Presencial;2;CAA;Administração - CAA;Noturno;40;317;22;18;15
2018;Presencial;2;CAA;Ciências Econômicas - CAA;Noturno;50;408;41;35;22
2018;Presencial;2;CAA;Comunicação Social - CAA;Integral;0;111;0;5;5
2018;Presencial;2;CAA;Design - CAA;Integral;39;326;29;17;15
2018;Presencial;2;CAA;Design - CAA;Noturno;40;340;23;18;27
2018;Presencial;2;CAA;Educação Intercultural;Integral;0;141;141;0;0
2018;Presencial;2;CAA;Engenharia Civil - CAA;Integral;39;400;41;16;32
2018;Presencial;2;CAA;Engenharia de Produção - CAA;Integral;42;343;14;23;21
2018;Presencial;2;CAA;Física - CAA;Noturno;39;285;21;21;17
2018;Presencial;2;CAA;Matemática - CAA;Noturno;41;351;19;18;14
2018;Presencial;2;CAA;Medicina - CAA;Integral;0;373;0;4;2
2018;Presencial;2;CAA;Pedagogia - CAA;Noturno;40;316;52;12;5
2018;Presencial;2;CAA;Química - CAA;Noturno;42;316;37;29;16
2018;Presencial;2;CAC;Arquitetura e Urbanismo;Integral;50;544;76;12;20
2018;Presencial;2;CAC;Artes Visuais - Licenciatura;Integral;0;133;15;6;10
2018;Presencial;2;CAC;Biblioteconomia;vespertino;0;188;21;18;7
2018;Presencial;2;CAC;Cinema e Audiovisual;vespertino;51;186;18;9;7
2018;Presencial;2;CAC;Dança;Noturno;0;116;9;13;11
2018;Presencial;2;CAC;Design;Integral;35;324;25;12;13
2018;Presencial;2;CAC;Expressão Gráfica;Integral;0;69;4;11;7
2018;Presencial;2;CAC;Gestão da Informação;Noturno;0;170;13;24;15
2018;Presencial;2;CAC;Jornalismo;vespertino;0;186;29;5;7
2018;Presencial;2;CAC;Letras - Bacharelado;vespertino;4;115;11;7;11
2018;Presencial;2;CAC;Letras - Espanhol;Matutino;29;107;7;7;13
2018;Presencial;2;CAC;Letras - Espanhol;Noturno;0;71;2;17;6
2018;Presencial;2;CAC;Letras - Francês;vespertino;0;37;3;8;3
2018;Presencial;2;CAC;Letras - Inglês;Matutino;30;123;9;6;9
2018;Presencial;2;CAC;Letras - Libras;Matutino;26;108;0;0;5
2018;Presencial;2;CAC;Letras - Português;Noturno;2;123;8;8;14
2018;Presencial;2;CAC;Letras - Português;vespertino;58;262;24;6;13
2018;Presencial;2;CAC;Música;Integral;0;94;9;5;2
2018;Presencial;2;CAC;Música;Matutino;0;9;2;1;2
2018;Presencial;2;CAC;Música;Noturno;12;89;17;1;7
2018;Presencial;2;CAC;Música;vespertino;0;19;0;3;0
2018;Presencial;2;CAC;Música - Canto;Matutino;0;1;0;0;1
2018;Presencial;2;CAC;Música - Instrumento;Matutino;0;51;9;1;2
2018;Presencial;2;CAC;Publicidade e Propaganda;Matutino;47;185;9;7;3
2018;Presencial;2;CAC;Rádio, TV e Internet;Matutino;30;130;7;2;6
2018;Presencial;2;CAC;Teatro;Integral;0;115;6;6;6
2018;Presencial;2;CAV;Ciências Biológicas - CAV;Noturno;45;424;35;18;8
2018;Presencial;2;CAV;Educação Física - Bacharelado - CAV;Matutino;37;257;14;15;4
2018;Presencial;2;CAV;Educação Física - Licenciatura - CAV;vespertino;45;357;21;19;10
2018;Presencial;2;CAV;Enfermagem - CAV;Integral;30;268;23;4;1
2018;Presencial;2;CAV;Enfermagem - CAV;vespertino;0;2;0;2;0
2018;Presencial;2;CAV;Nutrição - CAV;Matutino;30;232;27;5;4
2018;Presencial;2;CAV;Saúde Coletiva - CAV;Noturno;30;193;16;7;6
2018;Presencial;2;CB;Biomedicina;Integral;60;462;49;21;17
2018;Presencial;2;CB;Ciências Biológicas - Bacharelado;Integral;50;419;32;17;21
2018;Presencial;2;CB;Ciências Biológicas - Ciências Ambientais;Integral;40;179;0;12;10
2018;Presencial;2;CB;Ciências Biológicas - Ciências Ambientais;vespertino;0;125;23;7;11
2018;Presencial;2;CB;Ciências Biológicas - Licenciatura;Noturno;50;357;24;21;26
2018;Presencial;2;CCEN;Estatística;Integral;0;89;3;11;2
2018;Presencial;2;CCEN;Física - Bacharelado;Integral;4;96;12;7;8
2018;Presencial;2;CCEN;Física - Licenciatura;Noturno;0;86;4;8;5
2018;Presencial;2;CCEN;Matemática - Bacharelado;Integral;1;66;1;15;2
2018;Presencial;2;CCEN;Matemática - Licenciatura;Noturno;1;125;13;15;14
2018;Presencial;2;CCEN;Química - Bacharelado;Integral;1;76;14;7;6
